station_uid,station_address,station_type_name,station_brand,station_model,connector_evse_id,station_owner_company_is_shopping_center,station_owner_company_show_advanced_services,station_owner_company_show_roaming,station_owner_company_show_map,plugs,sessions,totEnergy,totEnergyNotLocal,totSessions,totSessionsNotLocal,totCost,totPublicSessions,totPublicCost,totPublicEnergy
6108ae64-a54f-47df-8055-f17f259cf7e7,A23 Autostrada Palmanova-Tarvisio,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITW3001*1,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 31, 'energy': 725.2539999999999, 'date': '2024-01', 'cost': '493.17', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 23, 'energy': 647.6179999999999, 'date': '2024-02', 'cost': '440.37', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 34, 'energy': 1125.7279999999998, 'date': '2024-03', 'cost': '765.49', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 45, 'energy': 1557.4829999999995, 'date': '2024-04', 'cost': '1059.08', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 95, 'energy': 3459.123999999998, 'date': '2024-05', 'cost': '2352.26', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 76, 'energy': 2551.2090000000007, 'date': '2024-06', 'cost': '1734.82', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 140, 'energy': 5177.857000000002, 'date': '2024-07', 'cost': '3521.42', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 246, 'energy': 8885.435, 'date': '2024-08', 'cost': '6042.18', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 16, 'energy': 634.4159999999999, 'date': '2024-09', 'cost': '431.40', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",24764.124000000007,24713.18000000001,706,704,16840.19,706,16840.19,24764.124000000007
0832d696-63eb-4d2e-9799-6b54e2f2dd65,A14 - Autostrada Adriatica,PARKING_LOT,EVTEC,10941.1A,IT*F2X*EF2XITO1151*3,false,true,false,false,"[{'max_electric_power': 22000, 'max_voltage': 230, 'power_type_id': 2, 'plug_type_id': 20, 'plug_format_id': 1, 'type': 'TYPE 2', 'format': 'SOCKET'}]","[{'count': 4, 'energy': 12.447, 'date': '2024-01', 'cost': '5.60', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 6, 'energy': 20.613, 'date': '2024-02', 'cost': '9.28', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 5, 'energy': 63.806999999999995, 'date': '2024-03', 'cost': '28.71', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 4, 'energy': 48.998, 'date': '2024-04', 'cost': '22.05', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 7, 'energy': 59.089, 'date': '2024-05', 'cost': '26.59', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 12, 'energy': 43.044999999999995, 'date': '2024-06', 'cost': '19.37', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 15, 'energy': 77.928, 'date': '2024-07', 'cost': '35.07', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 34, 'energy': 154.40999999999997, 'date': '2024-08', 'cost': '69.48', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",480.3369999999999,467.26699999999994,87,86,216.15,87,216.15,480.3369999999999
894d152d-e4d9-4470-80fc-69f6e3a8244b,Autostrada A1- Direzione Napoli Km 708,PARKING_LOT,alpitronic GmbH,HYC400_6_21_21_00_00,IT*F2X*EF2XITB5103*1,false,true,false,false,"[{'max_electric_power': 400000, 'max_voltage': 1000, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 20, 'energy': 547.164, 'date': '2024-06', 'cost': '344.01', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 135, 'energy': 4267.877999999999, 'date': '2024-07', 'cost': '2905.39', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 147, 'energy': 4765.422999999998, 'date': '2024-08', 'cost': '3216.27', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 6, 'energy': 180.532, 'date': '2024-09', 'cost': '122.77', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",9760.997000000001,9400.913000000004,308,298,6604.34,308,6604.34,9760.997000000001
d1968c91-44c3-4c09-aa5b-556cc36e5887,Sesto Fiorentino,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITA5501*1,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 115, 'energy': 3768.992000000001, 'date': '2024-01', 'cost': '2562.90', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 81, 'energy': 2687.2439999999997, 'date': '2024-02', 'cost': '1827.34', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 110, 'energy': 3144.260000000001, 'date': '2024-03', 'cost': '2138.08', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 118, 'energy': 3642.7440000000006, 'date': '2024-04', 'cost': '2477.04', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 116, 'energy': 3378.391999999998, 'date': '2024-05', 'cost': '2297.28', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 119, 'energy': 3451.6440000000007, 'date': '2024-06', 'cost': '2355.38', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 152, 'energy': 4268.091999999999, 'date': '2024-07', 'cost': '2919.44', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 77, 'energy': 2364.7520000000004, 'date': '2024-08', 'cost': '1608.03', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 7, 'energy': 232.57600000000002, 'date': '2024-09', 'cost': '158.15', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",26938.695999999985,26493.811999999987,895,879,18343.64,895,18343.64,26938.695999999985
b2312232-1fff-44d4-ac1e-e86d15e95120,A12 civitavecchia - Roma,PARKING_LOT,EVTEC,10941.1A,IT*F2X*EF2XITL2051*1,false,true,false,false,"[{'max_electric_power': 62500, 'max_voltage': 500, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 24, 'energy': 433.8960000000001, 'date': '2024-01', 'cost': '238.66', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 23, 'energy': 465.314, 'date': '2024-02', 'cost': '229.44', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 26, 'energy': 439.13200000000006, 'date': '2024-03', 'cost': '241.53', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 32, 'energy': 604.646, 'date': '2024-04', 'cost': '332.55', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 50, 'energy': 938.1519999999996, 'date': '2024-05', 'cost': '515.98', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 53, 'energy': 880.8330000000002, 'date': '2024-06', 'cost': '484.47', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 93, 'energy': 1692.5850000000005, 'date': '2024-07', 'cost': '931.87', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 99, 'energy': 1850.729, 'date': '2024-08', 'cost': '1019.12', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 4, 'energy': 86.545, 'date': '2024-09', 'cost': '47.60', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",7391.832000000002,7126.769000000001,404,393,4041.22,404,4041.22,7391.832000000002
32c37e21-fb28-42a7-af54-2a1b7aad12bb,A1 - Autostrada del Sole,PARKING_LOT,EVTEC,10941.1A,IT*F2X*EF2XITB2551*2,false,true,false,false,"[{'max_electric_power': 62500, 'max_voltage': 500, 'power_type_id': 3, 'plug_type_id': 1, 'plug_format_id': 2, 'type': 'CHADEMO', 'format': 'CABLE'}]","[{'count': 3, 'energy': 69.063, 'date': '2024-01', 'cost': '37.99', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 2, 'energy': 39.299, 'date': '2024-03', 'cost': '21.61', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 3, 'energy': 43.122, 'date': '2024-04', 'cost': '23.71', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 2, 'energy': 22.107, 'date': '2024-05', 'cost': '12.16', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 4, 'energy': 47.707, 'date': '2024-07', 'cost': '26.24', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 3, 'energy': 30.032000000000004, 'date': '2024-08', 'cost': '16.52', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 1, 'energy': 5.959, 'date': '2024-09', 'cost': '3.28', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",257.289,257.289,18,18,141.51,18,141.51,257.289
fe547e55-f8a1-4de0-99f3-3c385079448a,Autostrada Adriatica,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITN5001*1,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 109, 'energy': 3982.136000000001, 'date': '2024-01', 'cost': '2707.83', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 88, 'energy': 3063.56, 'date': '2024-02', 'cost': '2061.83', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 102, 'energy': 3477.876, 'date': '2024-03', 'cost': '2364.98', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 102, 'energy': 3358.2920000000013, 'date': '2024-04', 'cost': '2283.64', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 97, 'energy': 3224.272, 'date': '2024-05', 'cost': '2192.49', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 133, 'energy': 4361.536000000004, 'date': '2024-06', 'cost': '2966.74', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 138, 'energy': 4690.503999999998, 'date': '2024-07', 'cost': '3163.81', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 101, 'energy': 3565.952, 'date': '2024-08', 'cost': '2438.93', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 7, 'energy': 343.94399999999996, 'date': '2024-09', 'cost': '234.03', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",30068.071999999996,29550.648000000005,877,863,20414.28,877,20414.28,30068.071999999996
59676210-e9cf-4083-a5c9-4169616f6b5f,Autostrada A1- Direzione Napoli Km 708,PARKING_LOT,EVTEC,10941.0B,IT*F2X*EF2XITB5151*1,false,true,false,false,"[{'max_electric_power': 62500, 'max_voltage': 500, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 16, 'energy': 324.87, 'date': '2024-01', 'cost': '178.66', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 16, 'energy': 364.08599999999996, 'date': '2024-02', 'cost': '200.23', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 29, 'energy': 564.4269999999999, 'date': '2024-03', 'cost': '310.42', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 40, 'energy': 832.167, 'date': '2024-04', 'cost': '457.67', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 32, 'energy': 782.887, 'date': '2024-05', 'cost': '430.61', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 21, 'energy': 406.642, 'date': '2024-06', 'cost': '224.11', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 33, 'energy': 543.0800000000002, 'date': '2024-07', 'cost': '298.68', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 30, 'energy': 612.311, 'date': '2024-08', 'cost': '338.57', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 2, 'energy': 62.68, 'date': '2024-09', 'cost': '34.48', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",4493.149999999998,4462.914999999997,219,218,2473.43,219,2473.43,4493.149999999998
600c1e9d-d76f-44f0-917c-09c874d607fb,A1 - Autostrada del Sole,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITA2102*1,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 224, 'energy': 6883.607999999999, 'date': '2024-01', 'cost': '4680.85', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 200, 'energy': 5960.351999999999, 'date': '2024-02', 'cost': '4053.04', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 241, 'energy': 7181.3600000000015, 'date': '2024-03', 'cost': '4883.33', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 228, 'energy': 6735.096000000003, 'date': '2024-04', 'cost': '4579.83', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 227, 'energy': 6570.848000000003, 'date': '2024-05', 'cost': '4468.12', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 260, 'energy': 7106.704000000001, 'date': '2024-06', 'cost': '4854.25', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 212, 'energy': 6302.304, 'date': '2024-07', 'cost': '4368.49', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 149, 'energy': 4420.256000000003, 'date': '2024-08', 'cost': '3007.24', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 20, 'energy': 710.6080000000001, 'date': '2024-09', 'cost': '483.20', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",51871.13599999994,50716.55999999993,1761,1723,35378.35,1761,35378.35,51871.13599999994
f0a87cf4-5597-4ede-adcf-cdc25e62184a,A14 - Autostrada Adriatica,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITO4602*2,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 16, 'energy': 602.33, 'date': '2024-05', 'cost': '407.97', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 101, 'energy': 3272.6770000000006, 'date': '2024-06', 'cost': '2225.42', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 184, 'energy': 6364.447999999997, 'date': '2024-07', 'cost': '4301.05', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 213, 'energy': 7284.353000000002, 'date': '2024-08', 'cost': '4955.97', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 15, 'energy': 544.95, 'date': '2024-09', 'cost': '370.87', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",18068.758,17677.970999999998,529,517,12261.28,529,12261.28,18068.758
b53f2cd2-4b85-4805-9a61-e261824dfb71,A1 - Autostrada del Sole,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITA9602*2,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 72, 'energy': 2127.692, 'date': '2024-01', 'cost': '1446.82', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 57, 'energy': 1933.8440000000003, 'date': '2024-02', 'cost': '1314.98', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 121, 'energy': 3965.6400000000026, 'date': '2024-03', 'cost': '2696.66', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 86, 'energy': 2692.38, 'date': '2024-04', 'cost': '1830.83', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 74, 'energy': 2468.4080000000004, 'date': '2024-05', 'cost': '1678.47', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 66, 'energy': 2168.8920000000003, 'date': '2024-06', 'cost': '1456.09', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 114, 'energy': 3779.56, 'date': '2024-07', 'cost': '2573.65', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 111, 'energy': 3763.952, 'date': '2024-08', 'cost': '2559.88', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 7, 'energy': 221.30800000000002, 'date': '2024-09', 'cost': '150.48', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",23121.676,22402.639999999996,708,689,15707.86,708,15707.86,23121.676
c8950b2f-d34f-4124-8427-b3a112bd3a04,A23 Autostrada Palmanova-Tarvisio,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITW3002*1,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 25, 'energy': 811.008, 'date': '2024-01', 'cost': '551.50', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 17, 'energy': 625.173, 'date': '2024-02', 'cost': '425.12', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 32, 'energy': 913.691, 'date': '2024-03', 'cost': '621.30', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 32, 'energy': 1045.4419999999998, 'date': '2024-04', 'cost': '710.89', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 76, 'energy': 2749.697000000001, 'date': '2024-05', 'cost': '1869.81', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 86, 'energy': 2998.786, 'date': '2024-06', 'cost': '2039.21', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 108, 'energy': 4312.722, 'date': '2024-07', 'cost': '2932.65', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 189, 'energy': 6693.722000000002, 'date': '2024-08', 'cost': '4551.70', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 8, 'energy': 227.632, 'date': '2024-09', 'cost': '154.79', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",20377.872999999978,20217.048999999977,573,569,13856.97,573,13856.97,20377.872999999978
61b61610-b9d1-4cb4-af97-445abac7c4a8,A1 - Autostrada del Sole,PARKING_LOT,alpitronic GmbH,HYC400_6_21_21_00_00,IT*F2X*EF2XITA9003*2,false,true,false,false,"[{'max_electric_power': 400000, 'max_voltage': 800, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 32, 'energy': 1112.174, 'date': '2024-08', 'cost': '756.73', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 4, 'energy': 141.36700000000002, 'date': '2024-09', 'cost': '96.13', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",1253.541,1212.369,36,35,852.86,36,852.86,1253.541
